purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
7844,771,105,04-10-2023,2,8.90514903
7845,771,73,31-03-2023,5,109.9990006
7846,771,199,19-06-2022,1,45.34420754
7847,771,399,20-04-2023,3,112.4267292
7848,771,205,01-11-2023,3,49.82742181
7849,771,116,12-08-2022,5,104.1368088
7850,771,41,17-02-2023,5,120.5508303
7851,771,118,13-12-2022,3,31.10464267
7852,771,176,22-09-2023,5,114.8301354
7853,771,279,26-07-2023,4,141.6059941
7854,771,246,08-11-2022,4,150.7648349
7855,771,381,20-10-2023,4,20.51043693
7856,771,84,17-12-2022,1,19.81005213
7857,771,277,14-07-2023,1,20.57755182
7858,771,308,27-08-2023,2,41.56057463
7859,771,348,05-08-2022,2,29.84128639
7860,771,169,11-07-2022,4,49.33440176
7861,772,470,09-09-2021,2,54.21655763
7862,772,412,02-08-2022,5,36.26961319
7863,772,260,26-08-2022,2,35.43406476
7864,772,256,07-09-2022,1,40.1313311
7865,772,168,03-05-2022,2,3.630187146
7866,772,273,20-07-2023,5,139.5311697
7867,772,379,24-09-2023,3,124.1973661
7868,772,387,21-03-2022,3,82.07419068
7869,772,272,22-04-2022,5,122.326125
7870,772,59,16-07-2022,3,33.82626921
7871,772,18,16-08-2021,5,230.5498922
7872,773,343,10-11-2022,2,10.8470033
7873,773,24,18-04-2021,1,32.35523437
7874,773,246,14-05-2020,5,175.2194749
7875,773,316,25-02-2023,1,35.58560822
7876,773,437,29-05-2020,1,30.9635995
7877,773,119,18-08-2020,2,58.49893892
7878,773,127,21-12-2020,2,9.829659675
7879,773,73,09-05-2021,1,47.08857938
7880,773,6,29-08-2023,5,123.6477542
7881,773,19,19-03-2022,2,15.5753213
7882,773,37,03-02-2023,3,122.0066752
7883,773,148,16-01-2021,3,10.28741833
7884,773,245,13-07-2020,3,19.37536103
7885,773,222,27-02-2020,5,57.91801017
7886,774,334,23-04-2022,5,131.4297473
7887,774,84,26-01-2019,2,74.14485637
7888,775,482,27-05-2022,4,99.11497897
7889,775,259,26-03-2023,1,31.94572109
7890,775,352,23-06-2023,3,92.88134353
7891,775,422,03-03-2023,3,7.728686588
7892,775,360,11-09-2022,2,3.992836658
7893,775,440,24-10-2023,1,10.45131822
7894,776,496,01-06-2023,3,40.82944693
7895,776,85,01-01-2023,5,120.710055
7896,776,387,01-01-2022,5,136.913074
7897,776,203,14-08-2022,1,27.45301098
7898,776,67,28-12-2022,5,26.48507506
7899,776,433,05-08-2021,4,169.6096103
7900,776,9,18-12-2022,5,208.8305121
7901,776,395,15-08-2023,2,69.93997454
7902,776,30,18-08-2023,5,101.9399256
7903,776,347,17-09-2023,1,39.9121354
7904,776,14,02-07-2022,2,67.47732498
7905,776,13,12-12-2021,4,97.20759512
7906,776,280,02-08-2023,4,179.6970914
7907,777,245,16-10-2023,1,25.45882509
7908,777,270,14-06-2018,5,112.2269948
7909,777,115,24-07-2017,2,81.00337842
7910,777,443,01-04-2016,5,96.60505096
7911,777,78,07-02-2021,2,54.14206342
7912,777,101,14-11-2021,4,93.96842072
7913,777,410,02-05-2016,4,98.52756341
7914,777,281,28-07-2021,5,104.5449319
7915,777,245,27-02-2018,4,78.56331959
7916,777,17,27-03-2018,2,22.16852837
7917,777,86,23-08-2019,4,108.907497
7918,777,88,26-07-2016,1,40.68343592
7919,778,430,19-04-2016,1,12.00311989
7920,778,401,29-05-2020,2,28.62088504
7921,778,47,19-08-2016,5,24.3222416
7922,778,168,16-08-2022,2,71.87025878
7923,778,366,14-05-2017,4,38.03701098
7924,778,438,04-03-2018,1,6.854222064
7925,778,444,15-08-2020,4,13.31938991
7926,778,499,16-01-2017,4,127.8672703
7927,778,68,04-09-2023,4,80.82676636
7928,778,177,07-01-2017,4,95.49411726
7929,779,176,06-03-2023,1,8.638728438
7930,779,220,29-01-2023,3,59.12410267
7931,780,405,17-09-2019,1,29.07656119
7932,780,344,15-05-2020,3,38.34384184
7933,780,339,23-03-2021,4,88.52258355
7934,780,150,26-08-2021,5,202.6982362
7935,780,7,31-08-2019,4,94.01653854
7936,780,372,09-02-2022,1,25.52465615
7937,780,233,27-07-2023,1,48.54717103
7938,780,91,26-07-2022,1,15.23953194
7939,780,10,12-05-2021,4,151.955831
7940,780,13,18-12-2019,4,33.45715473
7941,780,39,13-08-2019,2,50.38093425
7942,780,80,16-02-2021,4,184.169987
7943,780,353,18-11-2021,1,40.21818234
7944,780,148,25-11-2021,5,11.26145007
7945,780,170,03-03-2021,1,16.33176118
7946,780,149,17-08-2021,5,50.74705819
7947,780,255,21-09-2023,5,157.5116318
7948,780,117,09-10-2019,3,110.330249
7949,781,23,26-09-2019,1,24.75614624
7950,781,266,25-07-2019,2,59.38247048
7951,781,40,09-05-2023,4,57.93222787
7952,781,282,25-08-2020,1,15.30592601
7953,781,221,25-02-2019,3,143.1232035
7954,781,105,23-07-2018,4,87.53625424
7955,781,70,22-10-2020,5,209.1403784
7956,781,438,20-05-2022,1,29.49346147
7957,781,231,01-11-2020,4,172.1152815
7958,781,32,16-05-2021,5,18.2660496
7959,781,167,15-10-2019,3,58.5938634
7960,781,430,29-02-2020,1,29.0972601
7961,781,232,29-06-2019,5,102.6800693
7962,781,379,03-05-2019,1,39.20771809
7963,781,331,05-04-2019,3,117.8795787
7964,781,29,04-10-2023,1,25.34774527
7965,781,71,09-12-2021,1,41.65152014
7966,781,286,08-04-2019,5,86.48793647
7967,781,369,26-07-2023,1,15.2090004
7968,782,32,25-10-2023,3,44.31249748
7969,782,203,17-02-2023,5,10.97375845
7970,782,318,02-04-2022,5,42.43070906
7971,782,288,19-01-2023,2,68.60087288
7972,782,87,04-01-2022,1,10.07592979
7973,782,23,30-01-2022,4,102.7795781
7974,782,43,25-07-2021,4,30.14601835
7975,782,301,16-03-2022,3,110.8311402
7976,782,53,01-07-2023,5,181.689578
7977,782,301,14-10-2023,1,9.503441132
7978,782,366,15-11-2021,1,9.839647781
7979,782,385,28-05-2023,5,136.5007841
7980,783,299,10-07-2019,2,59.9804625
7981,783,180,23-09-2020,1,21.48835671
7982,783,67,09-10-2017,5,197.5424468
7983,783,201,24-06-2021,1,2.45980705
7984,783,212,15-01-2019,5,122.9044501
7985,783,248,26-12-2018,1,22.86372531
7986,783,435,31-07-2021,3,111.3560921
7987,783,67,24-06-2023,2,71.11747251
7988,783,241,20-03-2019,1,1.970581861
7989,783,259,10-12-2017,5,98.72448689
7990,783,200,09-06-2018,1,7.479394985
7991,783,19,17-09-2018,2,27.81204247
7992,783,12,22-09-2020,4,95.80931616
7993,783,262,05-05-2023,1,37.06782423
7994,783,413,27-12-2021,2,55.26237751
7995,783,367,14-01-2021,5,150.7818977
7996,783,93,01-02-2020,1,45.65140516
7997,783,441,15-05-2022,3,91.30576317
7998,784,251,07-02-2023,2,24.89168944
7999,784,80,07-01-2023,3,36.15070023
8000,784,127,14-05-2023,3,53.41454227
8001,784,178,15-04-2023,1,13.1318258
8002,784,166,07-10-2023,4,159.0092003
8003,784,73,28-02-2023,5,44.20352546
8004,784,6,02-02-2023,5,237.9486485
8005,784,424,03-11-2023,3,59.81765837
8006,784,404,03-08-2023,1,12.76997345
8007,784,481,11-09-2023,4,178.8900684
8008,785,332,23-04-2023,5,82.54775716
8009,785,232,05-07-2023,3,34.08509685
8010,785,263,08-12-2021,3,76.19515123
8011,785,38,24-05-2021,5,168.8460264
8012,785,169,23-01-2022,3,99.15042004
8013,785,497,31-05-2023,4,77.84936775
8014,786,5,30-09-2021,5,153.3153889
8015,786,233,09-11-2021,4,38.39464923
8016,786,447,02-01-2023,3,13.90736935
8017,786,293,01-02-2021,2,81.56821651
8018,786,142,06-11-2020,5,207.2538614
8019,786,233,20-11-2022,2,23.12170751
8020,786,2,04-06-2021,2,71.7447439
8021,786,453,25-11-2021,2,87.18909404
8022,786,159,12-04-2021,4,55.03120609
8023,786,310,23-07-2021,1,8.876936766
8024,786,443,21-11-2022,3,117.4898742
8025,786,399,02-09-2023,2,22.51719739
8026,786,283,05-10-2022,3,17.63367085
8027,786,13,06-01-2022,5,96.97216384
8028,786,112,19-01-2023,5,185.2890855
8029,786,307,14-01-2023,2,50.52402451
8030,786,226,17-04-2023,5,238.1508732
8031,786,106,13-03-2023,2,89.68360329
8032,786,342,15-10-2023,1,31.24566075
8033,786,259,01-04-2023,3,13.7311256
8034,787,493,23-01-2021,4,65.1685744
8035,787,485,20-03-2016,3,127.9711649
8036,788,414,02-11-2019,3,27.96873013
8037,788,238,19-04-2019,3,108.1903044
8038,788,368,26-11-2018,4,164.7044334
8039,789,405,09-06-2021,2,41.17774708
8040,789,96,27-12-2015,2,81.39830823
8041,789,412,20-08-2021,1,2.814125582
8042,789,301,01-12-2018,4,66.90651519
8043,789,146,14-07-2016,4,173.5660605
8044,789,315,13-08-2017,3,58.57057256
8045,789,445,29-08-2016,1,22.63619628
8046,789,161,26-12-2016,2,92.42543235
8047,790,313,20-10-2023,5,141.4426702
8048,790,401,08-08-2023,4,51.22361159
8049,790,25,08-04-2023,2,10.01795148
8050,790,304,07-05-2022,5,193.0115136
8051,790,41,12-02-2023,5,133.2963481
8052,790,326,12-02-2022,1,8.779056682
8053,791,356,17-02-2023,4,59.68394639
8054,791,122,19-02-2022,5,229.2286062
8055,791,410,30-06-2019,1,4.892299298
8056,792,499,17-02-2020,5,146.2433326
8057,792,30,17-08-2017,2,32.03218543
8058,792,435,15-06-2016,3,41.52604033
8059,792,55,10-05-2020,4,24.99735078
8060,792,61,07-11-2018,5,10.10620741
8061,792,169,21-07-2021,1,45.45224265
8062,792,274,24-07-2017,3,94.99586453
8063,792,414,26-09-2023,1,18.55269873
8064,792,1,24-03-2020,1,41.82050289
8065,792,1,30-11-2016,1,46.69988768
8066,792,209,09-08-2021,4,194.9524845
8067,792,178,15-07-2018,2,30.16198707
8068,792,337,22-01-2020,2,19.904275
8069,792,358,12-01-2018,5,110.4850161
8070,792,149,26-04-2020,4,153.3877794
8071,793,361,04-07-2022,5,35.64187791
8072,793,117,30-10-2021,5,146.6065065
8073,793,262,26-04-2020,3,74.06183292
8074,793,119,31-08-2019,2,64.46817654
8075,793,81,30-07-2022,5,98.26303007
8076,793,269,11-02-2018,3,28.44236051
8077,793,441,21-09-2023,2,88.95289963
8078,793,99,24-03-2022,1,10.25029772
8079,793,456,03-05-2022,2,63.34149654
8080,793,336,17-01-2018,1,29.87993361
8081,794,212,23-10-2021,5,96.9302421
8082,794,329,26-01-2020,2,96.72720024
8083,794,324,21-10-2018,4,137.8252983
8084,794,367,28-07-2022,5,136.8837498
8085,794,499,17-02-2018,1,25.57491128
8086,794,154,10-11-2021,1,27.75842899
8087,794,174,20-02-2017,5,115.7586314
8088,794,453,22-06-2018,2,54.35231182
8089,794,453,05-09-2023,1,2.082706553
8090,794,112,10-09-2023,2,4.17965321
8091,794,274,14-11-2018,5,54.81856583
8092,794,269,27-09-2017,3,18.86540817
8093,794,456,06-09-2020,2,20.17501369
8094,794,333,19-12-2018,1,9.253953193
8095,794,111,29-04-2020,3,124.4070265
8096,794,453,08-06-2023,5,215.6653103
8097,794,223,25-02-2017,2,95.38757616
8098,795,396,02-08-2020,1,36.93831967
8099,795,66,22-11-2019,1,38.73538017
8100,795,422,05-02-2018,5,217.2220166
8101,796,178,24-08-2022,3,58.10648997
8102,796,138,06-06-2023,4,26.44776095
8103,796,414,28-11-2022,2,3.671799686
8104,796,85,15-04-2023,5,20.54984729
8105,796,439,15-10-2023,4,128.0831472
8106,796,398,25-07-2022,3,14.02845149
8107,796,474,14-05-2023,2,9.517878345
8108,797,270,08-02-2022,1,10.51939048
8109,797,394,04-12-2019,1,9.632612665
8110,797,326,23-06-2018,2,41.41239181
8111,797,298,10-06-2021,5,203.576458
8112,797,430,14-04-2023,4,8.624502801
8113,797,7,12-05-2023,2,84.77898429
8114,797,442,15-11-2016,3,42.91115284
8115,798,238,23-02-2023,5,115.5030049
8116,798,333,29-10-2022,1,10.84825915
8117,798,447,31-03-2023,2,15.45628684
8118,798,452,23-09-2023,3,65.51043805
8119,798,119,28-10-2022,1,31.94297381
8120,798,83,21-09-2022,4,149.07551
8121,798,222,08-10-2022,1,45.98757487
8122,798,284,06-09-2022,4,180.6213044
8123,798,290,15-03-2023,4,15.65503338
8124,798,453,26-02-2023,2,78.23562908
8125,798,157,07-06-2023,5,231.0097189
8126,798,465,12-02-2023,2,70.7657311
8127,798,395,03-05-2023,3,48.05629029
8128,798,302,17-12-2022,5,191.7275968
8129,799,12,15-02-2019,1,49.23068471
8130,800,242,19-06-2017,3,93.42836582
8131,800,314,03-01-2020,3,84.83451702
8132,800,47,08-10-2016,3,40.8053806
8133,800,485,24-09-2023,4,23.65735241
8134,800,306,21-02-2022,4,40.68490518
8135,800,44,04-03-2016,4,103.7759887
8136,800,329,08-03-2021,4,165.6252331
8137,800,124,17-07-2022,4,62.02854637
8138,800,96,05-03-2016,1,3.529496608
8139,800,193,06-09-2021,4,86.09525775
8140,800,11,25-10-2017,3,91.34650312
8141,800,410,07-04-2018,3,146.5140098
8142,800,275,31-07-2018,3,52.83608906
8143,800,182,19-12-2018,2,27.90851108
8144,800,166,27-12-2020,4,147.7605636
8145,800,40,11-04-2017,1,36.77185791
8146,800,274,06-01-2018,1,10.24434141
8147,801,81,09-07-2021,3,132.8979139
8148,801,40,28-01-2022,5,157.5136993
8149,801,239,19-09-2022,5,205.0014162
8150,801,273,13-05-2023,4,185.2843765
8151,801,28,26-09-2021,3,135.8243007
8152,801,157,02-08-2021,1,5.335284055
8153,801,151,29-04-2022,3,83.55461389
8154,801,107,17-10-2023,3,124.4254784
8155,801,181,21-08-2021,1,8.441141622
8156,801,264,26-04-2023,2,61.53510756
8157,801,268,11-11-2022,4,140.7112821
8158,802,140,01-10-2022,2,46.76809092
8159,802,132,05-03-2020,3,12.87655145
8160,802,262,16-06-2019,1,18.93200657
8161,802,331,08-04-2021,3,52.97648019
8162,802,241,10-10-2023,3,92.60697123
8163,802,42,05-04-2020,3,118.1199355
8164,802,378,14-12-2018,3,138.4718025
8165,802,169,20-04-2019,5,202.6457165
8166,802,355,02-12-2020,5,14.20186814
8167,802,270,23-05-2018,1,33.17882412
8168,802,178,22-03-2017,4,59.29556141
8169,802,476,18-02-2021,5,48.34855776
8170,802,317,07-10-2023,4,148.1642441
8171,802,272,07-07-2023,5,90.83386743
8172,802,480,29-10-2021,4,189.7050132
8173,803,347,24-04-2023,4,89.07525542
8174,803,30,14-07-2021,5,225.0154583
8175,803,132,19-10-2021,2,69.99319614
8176,803,129,08-01-2022,3,108.8650706
8177,803,240,31-05-2021,5,242.1693218
8178,803,353,23-12-2022,3,125.152189
8179,803,125,20-12-2021,3,87.04027709
8180,803,170,30-09-2022,1,31.57149143
8181,803,164,11-01-2021,5,83.17794265
8182,803,205,22-06-2022,2,76.45045365
8183,804,14,29-04-2022,2,51.83927
8184,804,384,14-08-2019,1,15.20705486
8185,804,91,11-12-2022,1,31.81745
8186,804,191,02-03-2018,5,178.5366846
8187,804,497,30-12-2019,1,1.615084413
8188,804,227,16-02-2022,3,26.44561779
8189,804,267,08-04-2016,3,73.05793247
8190,804,288,05-10-2018,3,76.02324248
8191,804,323,19-09-2020,5,76.27642019
8192,804,37,22-10-2019,1,46.01187829
8193,804,212,16-07-2021,2,82.04852212
8194,804,457,22-10-2022,2,6.415241437
8195,804,345,08-12-2019,3,80.93229933
8196,804,239,13-08-2021,5,106.918769
8197,804,410,09-09-2020,2,58.48593407
8198,804,75,23-04-2018,4,32.66801493
8199,804,426,03-12-2020,3,146.1393929
8200,804,124,27-06-2020,2,34.37520314
8201,805,238,23-07-2023,3,131.7241361
8202,805,229,20-02-2021,3,144.540322
8203,805,195,06-03-2018,1,39.58280886
8204,805,22,28-11-2021,5,147.1592026
8205,805,253,08-08-2021,3,130.8423302
8206,805,90,13-11-2020,5,246.3213875
8207,805,460,28-06-2018,1,11.74279852
8208,805,371,01-03-2023,2,87.7137028
8209,806,148,30-04-2021,2,49.38713327
8210,806,80,14-09-2020,3,27.06421989
8211,806,99,05-01-2022,1,42.17813758
8212,806,187,24-04-2020,4,110.3306104
8213,806,2,04-10-2021,3,109.6114718
8214,806,254,09-08-2021,3,11.98717182
8215,807,363,07-03-2020,1,19.02533825
8216,807,57,22-11-2020,5,140.8420843
8217,808,97,29-03-2022,4,101.2320253
8218,808,53,23-09-2020,5,232.700548
8219,808,381,12-03-2020,2,25.38507897
8220,808,397,14-11-2022,2,58.78278775
8221,808,113,27-02-2022,3,75.01508136
8222,808,90,24-05-2020,2,10.06310624
8223,808,377,13-09-2020,4,135.1830695
8224,808,132,26-05-2020,5,196.7893105
8225,809,351,04-12-2017,3,107.8615211
8226,809,398,14-05-2017,4,187.6647885
8227,809,387,19-06-2020,4,55.05495506
8228,809,86,02-02-2017,4,37.43858986
8229,809,431,15-10-2023,3,19.32915241
8230,809,411,17-08-2023,4,51.52461248
8231,809,388,05-01-2018,4,127.4421653
8232,809,364,15-04-2019,2,29.13204838
8233,809,383,26-11-2017,1,21.59839017
8234,809,255,26-03-2023,3,117.7063606
8235,809,332,12-08-2020,1,22.01823952
8236,809,497,01-10-2019,5,126.5447348
8237,809,119,08-01-2018,5,238.6567415
8238,809,469,17-05-2020,1,22.15263308
8239,809,385,27-03-2022,5,79.42782785
8240,809,213,15-01-2017,1,49.93286562
8241,809,360,28-05-2020,4,24.51917672
8242,810,81,05-04-2019,5,194.2768109
8243,810,290,27-01-2017,2,68.57615272
8244,810,85,23-10-2022,5,122.1868971
8245,810,329,04-06-2021,5,22.75281271
8246,810,191,27-05-2019,1,49.72224983
8247,810,141,17-10-2023,2,63.87943038
8248,810,454,08-01-2016,2,36.90726657
8249,810,272,07-07-2017,2,67.95032143
8250,810,125,02-04-2021,3,94.9768869
8251,810,312,01-01-2023,1,4.021845952
8252,810,257,05-11-2017,1,43.17731707
8253,810,116,04-03-2021,2,9.737208261
8254,810,434,06-10-2017,3,37.32496988
8255,810,252,26-12-2022,1,41.62045937
8256,811,379,10-10-2019,2,49.9521373
8257,812,319,23-07-2021,2,68.64208528
8258,812,397,09-05-2022,4,115.1752963
8259,812,387,24-09-2023,5,146.2202455
8260,812,146,24-12-2022,5,151.1459071
8261,812,33,25-02-2021,3,7.319669321
8262,812,500,23-09-2023,4,110.7945068
8263,812,446,03-03-2022,1,4.071846347
8264,812,114,25-07-2023,5,174.1621407
8265,812,91,02-08-2023,3,57.40056472
8266,812,22,14-02-2023,4,145.2403115
8267,813,346,08-04-2019,1,6.787408666
8268,813,399,31-03-2019,3,132.9567594
8269,813,477,22-11-2022,4,109.2803091
8270,813,11,10-04-2021,3,90.39109166
8271,813,88,23-01-2018,5,13.34702688
8272,813,191,14-11-2022,2,13.05013973
8273,813,160,13-06-2022,3,84.66197017
8274,813,29,17-06-2018,5,40.30822444
8275,813,28,18-10-2021,2,70.03449773
8276,813,70,10-04-2022,5,160.9141269
8277,813,262,21-09-2019,5,146.4865184
8278,813,238,19-02-2022,5,25.47762827
8279,813,389,01-09-2020,4,180.3889796
8280,813,392,09-12-2020,5,155.3095854
8281,813,118,26-04-2023,2,34.93652553
8282,814,97,28-06-2023,4,41.95757301
8283,814,246,06-08-2023,5,73.05593232
8284,814,71,15-07-2023,3,77.58428024
8285,814,371,30-10-2023,5,212.5960488
8286,814,379,28-02-2023,2,95.99396268
8287,814,71,19-10-2023,4,98.95376898
8288,814,176,05-02-2023,3,126.428176
8289,814,133,07-01-2023,5,50.66355457
8290,815,231,14-02-2020,3,147.551927
8291,815,257,05-09-2022,3,65.8342389
8292,815,330,31-08-2018,1,25.25681889
8293,815,488,27-05-2022,3,36.43062281
8294,815,365,05-09-2020,4,119.0694641
8295,815,343,21-11-2022,4,92.15828605
8296,815,105,13-02-2022,5,75.11229313
8297,815,169,19-11-2018,4,154.914693
8298,815,287,11-12-2018,2,58.6453412
8299,816,14,06-10-2022,5,142.2427568
8300,816,465,07-03-2023,2,29.95102054
8301,816,190,01-03-2023,5,233.604865
8302,816,339,21-12-2022,2,19.31920431
8303,816,209,28-11-2022,2,44.77053139
8304,816,465,30-10-2022,4,192.5431684
8305,816,108,19-03-2023,1,5.94426102
8306,816,193,15-07-2022,4,97.95192438
8307,816,172,22-07-2022,3,145.8130458
8308,816,415,08-11-2022,1,46.06931348
8309,817,162,12-10-2021,1,9.146436605
8310,817,478,07-10-2022,5,54.9508357
8311,817,496,22-10-2017,5,97.51168262
8312,818,87,03-02-2022,3,107.1852319
8313,818,251,22-07-2022,5,9.805190062
8314,818,323,24-11-2022,3,29.72819579
8315,818,69,21-09-2022,4,177.1752669
8316,818,227,20-03-2022,3,9.736431792
8317,818,193,14-09-2022,3,78.63336294
8318,818,152,31-01-2022,3,131.9169723
8319,818,291,30-04-2023,3,133.5845589
8320,818,326,19-08-2023,4,49.18405844
8321,818,378,20-10-2023,4,60.76347464
8322,818,401,21-06-2022,5,191.0063589
8323,818,356,19-12-2022,2,71.84688356
8324,818,102,02-10-2023,2,49.82451651
8325,818,438,04-05-2022,3,67.96948481
8326,818,464,17-05-2023,4,93.35779624
8327,818,175,30-07-2023,2,33.87406031
8328,818,252,28-03-2022,5,72.92916079
8329,818,357,06-06-2023,5,230.3495096
8330,819,178,08-02-2016,1,20.29927438
8331,819,392,14-04-2020,2,74.69284447
8332,819,168,24-02-2017,3,13.46415549
8333,819,24,26-03-2016,2,52.45614966
8334,819,128,09-07-2022,4,130.2116254
8335,819,256,25-09-2020,1,9.413018167
8336,819,390,13-03-2021,2,65.21256452
8337,819,436,05-02-2016,5,120.327062
8338,819,233,04-05-2016,5,209.2422747
8339,819,161,30-01-2017,5,117.8277352
8340,819,54,17-05-2021,4,165.8644658
8341,819,292,23-05-2016,1,36.51113818
8342,819,274,12-08-2022,4,66.87986923
8343,819,371,19-03-2020,4,176.8406991
8344,819,94,05-08-2019,1,48.93473724
8345,819,91,08-04-2019,5,39.70007818
8346,819,479,09-09-2023,5,231.3712306
8347,819,52,18-01-2020,2,13.51280772
8348,819,309,18-12-2022,3,103.0928862
8349,820,423,09-01-2018,5,12.20994597
8350,820,114,22-01-2023,3,16.31803289
8351,820,423,09-02-2023,2,28.12822273
8352,820,396,07-09-2017,1,16.4918775
8353,820,453,03-05-2018,4,130.5677247
8354,820,379,20-01-2016,2,91.35718948
8355,820,256,05-09-2021,3,116.3940878
8356,821,116,10-02-2023,5,69.41779745
8357,821,96,15-06-2022,5,138.0459086
8358,821,452,09-07-2020,5,98.99707552
8359,821,81,22-12-2022,3,52.19175324
8360,821,443,13-07-2023,1,7.777790987
8361,821,226,25-08-2023,4,131.203151
8362,821,47,19-06-2021,5,44.35958276
8363,822,96,31-08-2022,4,168.8964152
8364,822,95,04-11-2018,1,15.70937101
8365,822,230,14-11-2021,4,13.88526368
8366,822,279,11-07-2018,4,75.0104967
8367,822,143,21-10-2020,4,87.26280203
8368,822,323,18-08-2020,3,35.24589783
8369,822,362,18-07-2023,5,208.1517084
8370,822,496,15-05-2020,2,38.16716296
8371,822,32,14-01-2023,2,5.691565745
8372,822,417,04-11-2021,4,96.9380685
8373,822,493,09-01-2019,3,54.47756329
8374,822,468,18-01-2021,3,45.11491373
8375,822,433,28-03-2023,5,21.72497493
8376,822,270,03-05-2021,3,146.6520853
8377,822,276,05-03-2020,3,99.93364955
8378,822,184,25-10-2022,5,32.70417144
8379,822,234,02-12-2019,5,52.45824992
8380,822,9,10-12-2020,5,53.01322063
8381,822,104,14-07-2023,4,152.1962673
8382,823,291,28-12-2021,4,119.4287603
8383,823,178,17-05-2023,2,11.77197852
8384,823,430,07-03-2023,2,47.81362242
8385,823,130,05-07-2022,4,129.4032501
8386,823,469,02-06-2023,4,57.38788396
8387,823,178,13-04-2023,5,130.9986551
8388,823,425,24-10-2023,5,128.2699078
8389,823,406,01-05-2023,3,40.13791436
8390,823,354,01-06-2022,5,113.1950443
8391,823,396,08-08-2023,5,97.52719675
8392,824,411,01-10-2022,4,117.2768588
8393,824,274,13-10-2022,2,28.7280729
8394,824,130,28-09-2023,2,65.81453356
8395,824,340,31-07-2022,2,46.78519703
8396,824,145,02-06-2023,2,19.22415005
8397,824,253,01-08-2022,4,92.67030278
8398,824,422,09-09-2023,2,28.67117247
8399,824,363,10-02-2023,3,65.73642374
8400,824,118,21-04-2023,3,54.18890935
8401,824,127,30-05-2022,1,2.193947572
8402,824,395,03-01-2023,3,103.9984718
8403,824,192,15-11-2022,4,108.1899027
8404,824,86,28-05-2023,3,33.96563182
8405,824,354,21-12-2022,2,84.93370835
8406,824,343,30-07-2023,3,48.79359564
8407,824,154,24-12-2022,1,41.29311577
8408,824,162,12-08-2022,2,82.05882434
8409,824,344,24-11-2022,3,36.85590949
8410,824,211,28-04-2023,3,90.91679348
8411,824,164,10-06-2022,2,53.00722088
8412,825,50,27-03-2019,2,6.519513938
8413,825,335,29-10-2021,2,41.79971667
8414,825,154,15-07-2022,2,6.762420832
8415,825,115,28-03-2018,5,188.9398841
8416,825,479,11-06-2020,3,96.80516195
8417,825,278,24-07-2021,5,139.702807
8418,825,382,23-11-2018,3,71.48996566
8419,825,481,07-10-2018,5,177.4051024
8420,825,164,25-07-2019,1,1.94770428
8421,826,185,14-10-2019,5,219.6109764
8422,826,462,26-02-2020,3,51.99166638
8423,826,218,19-05-2018,3,23.26312433
8424,826,108,03-08-2022,1,44.50424454
8425,826,171,09-06-2022,5,35.33577185
8426,826,430,14-12-2020,2,88.0635748
8427,827,447,21-06-2023,2,44.41887066
8428,827,91,12-07-2022,4,183.8952927
8429,827,479,22-10-2022,1,5.465060259
8430,827,126,19-04-2022,3,80.20930066
8431,827,467,28-09-2021,5,161.3773869
8432,827,194,04-11-2021,2,97.96730141
8433,827,171,09-12-2022,3,21.08986624
8434,827,398,11-09-2023,2,85.25186853
8435,828,201,31-05-2017,4,15.60998721
8436,828,427,23-09-2019,1,24.1632919
8437,829,321,22-06-2023,1,18.62025129
8438,829,116,15-09-2022,3,45.36402501
8439,829,120,23-12-2022,2,88.09406991
8440,829,171,12-05-2022,2,71.61025163
8441,829,321,19-12-2022,2,33.6139614
8442,829,242,14-07-2022,1,47.20441277
8443,829,422,29-11-2022,5,247.669849
8444,830,32,09-02-2022,4,124.7581181
8445,830,308,20-11-2019,5,160.1449323
8446,830,345,21-07-2022,5,138.2524787
8447,830,255,06-06-2023,2,69.4132693
8448,830,362,03-05-2021,2,34.85960675
8449,830,486,18-07-2021,3,12.22299581
8450,830,21,28-05-2022,1,44.9751754
8451,830,373,16-06-2020,3,141.3589619
8452,830,66,12-01-2021,5,237.9991971
8453,830,303,21-07-2019,5,88.38131795
8454,830,189,17-11-2022,2,88.81101943
8455,830,325,29-06-2021,5,243.8157049
8456,830,338,19-02-2020,3,28.03762891
8457,830,200,11-09-2019,5,209.5517325
8458,830,291,14-08-2022,2,42.18084643
8459,830,128,26-08-2023,3,133.6176336
8460,830,291,15-05-2023,2,93.63525503
8461,831,105,19-05-2023,1,35.21687545
8462,831,230,03-10-2023,1,23.40648793
8463,831,105,14-01-2023,3,53.5565143
8464,831,402,19-11-2022,4,78.15544582
8465,831,26,11-10-2023,1,48.67692906
8466,831,185,26-02-2023,3,42.38919549
8467,831,317,21-11-2022,2,19.02178347
8468,831,258,05-07-2023,4,7.289076781
8469,831,195,21-07-2022,1,19.62040988
8470,831,199,21-06-2023,5,165.6880409
8471,831,400,15-09-2022,4,69.14086609
8472,831,7,19-05-2022,1,48.40744867
8473,831,118,21-09-2022,4,125.4027968
8474,831,251,22-07-2022,3,130.3166996
8475,831,457,12-05-2022,1,29.17862224
8476,831,32,19-05-2022,2,46.70580071
8477,831,249,28-10-2023,4,79.59225187
8478,831,246,09-08-2022,2,13.97572461
8479,832,81,21-06-2020,4,117.1660347
